Customer_ID,Average_Wallet_Balance_(INR),Avg recharge value_(INR),Customer_Age,Gender,Income,City,Avg_transaction_amount_for_bill_payments_(INR),Avg_amount_of_Retail_e-commerce_payments_(INR),Average_duration_of_each_session_in_Min,Average_Transfer_Amount_(INR),No._of_P2P_transfers in a month,Average_Withdrawal_amount_(INR),CIBIL_Score,Automatic_payment_enabled,Max_Transaction_Amount_(INR),Avg_Spend_Per_Month,Automatic_payments_total_amount,Wallet_activated_at,Last_Activity_Date,"high_risk vs low_risk (1= High risk, 0= Low risk)"
CI409632,1558.71,306.57,64,M,5L-10L,Tier 1,3150.75,900,2.01,1350,5,808.13,1025,No,1853,4556.75,3497,44470,44476,0
CI556775,1320.606,1108.58,44,U,>20L,Tier 2,1234.51,433,1.01,1600,5,1140.22,788,Yes,7787,2269.51,1957,43574,44505,1
CI615829,2284.26,548.42,62,M,<5L,Tier 3,562.84,600,2.01,900,3,623.89,1016,Yes,762,1668.84,3488,44123,44441,0
CI881675,2644.32,1002.66,46,F,<5L,Tier 1,889.47,700,2,1000,4,1024.76,881,No,2486,2095.47,505,42737,44459,0
CI404374,1939.7,650.35,59,F,<5L,Tier 1,1716.18,500,3,1000,10,888.58,684,No,8537,2722.18,3993,44240,44456,0
CI794922,6438.36,1449.84,23,M,<5L,Tier 2,2282.59,350,2.01,4150,5,1737.6,979,Yes,7712,3138.59,2155,43186,44497,0
CI248316,5512.84,1218.46,56,U,10L-20L,Tier 3,486.58,650,1,1100,8,1804.57,675,Yes,979,1642.58,3563,43128,44465,0
CI319935,616.077,121.11,46,F,<5L,Tier 1,1972.39,921,4.01,1438,2,1527.5,602,Yes,11437,3495.39,1884,44343,44457,1
CI420807,6048.36,1352.34,41,M,>20L,Tier 1,1225.75,850,1,1350,7,747.5,843,No,9802,2581.75,3963,44066,44469,0
CI723051,3783.68,786.17,22,F,<5L,Tier 1,938.99,550,3.01,1050,1,751.99,619,Yes,4287,1994.99,851,42764,44462,0
CI191110,3192.36,851.12,61,M,10L-20L,Tier 1,2017.18,450,2,1050,8,1785.85,889,Yes,705,2973.18,4496,42893,44488,0
CI472169,1645.028,731.52,58,F,<5L,Tier 1,1162.75,531,4,929,2,999.6,849,Yes,11624,2287.75,3214,43394,44487,1
CI277592,4959.75,1440.25,55,M,<5L,Tier 1,2057.12,800,2,3700,5,755.33,725,No,9090,3363.12,1123,43397,44470,0
CI335377,1739.3,1100.3,56,U,<5L,Tier 3,1860.29,300,1.01,1350,9,1631.86,571,No,11232,2666.29,1360,44048,44432,0
CI960033,1804.92,1165.92,28,M,<5L,Tier 1,3040.1,450,1.01,1450,7,1234.27,885,Yes,6612,3996.1,1208,42707,44433,0
CI156684,1508.04,217.26,65,F,5L-10L,Tier 1,2317.43,600,3.01,1250,7,1800.43,793,Yes,4469,3423.43,2890,43421,44509,0
CI957902,4238.79,1199.93,20,F,5L-10L,Tier 1,2204.89,350,2.01,1300,9,1619,745,No,8834,3060.89,3967,43814,44499,0
CI313164,1225.89,586.89,49,M,10L-20L,Tier 2,908.25,550,2,3450,1,1791.76,595,Yes,9705,1964.25,3598,42719,44485,0
CI632123,2840.74,1100.87,41,U,10L-20L,Tier 2,1514.04,900,3,1200,2,743.29,815,Yes,11240,2920.04,880,43898,44424,0
CI668893,3697.14,1019.38,43,F,5L-10L,Tier 1,2203.82,400,4.01,1000,7,1018.38,500,Yes,1255,3109.82,1102,43035,44433,0
CI154841,1383.16,744.16,31,M,5L-10L,Tier 1,163.58,550,2.01,1050,2,1375.7,464,No,7314,1219.58,3408,42819,44442,0
CI884410,793.81,154.81,34,U,<5L,Tier 3,2528.49,250,3,1000,4,1272.62,773,No,6115,3284.49,1144,43547,44430,0
CI936397,612.066,-21.31,53,F,<5L,Tier 2,2395.31,3812,2.01,1546,7,1614.77,911,No,1633,6842.31,4091,43714,44494,1
CI951778,6100.52,1365.38,63,U,5L-10L,Tier 2,134.73,750,2.01,1350,6,895.84,429,Yes,10227,1390.73,1691,44114,44458,0
CI192399,832.95,193.95,42,M,5L-10L,Tier 1,1482.59,900,3,1150,4,1256.15,880,No,11054,2888.59,3911,43636,44466,0
CI599469,1796,578.5,57,M,<5L,Tier 1,3312.72,850,3.01,3250,1,1701.3,511,Yes,10608,4668.72,1130,44500,44510,0
CI406227,2047.34,1408.34,60,F,<5L,Tier 2,414.83,450,3,1050,10,1632.51,804,Yes,11903,1370.83,2520,43611,44462,0
CI271773,781.93,142.93,47,F,<5L,Tier 1,787.8,500,1.01,1300,7,1045.82,518,No,5166,1793.8,2870,44300,44483,0
CI916667,1290.33,217.11,51,M,<5L,Tier 1,3342.39,850,2,1200,1,1048.35,954,Yes,6271,4698.39,1319,42779,44473,0
CI989807,2908.59,756.53,25,F,<5L,Tier 1,1240.09,500,3.01,1400,1,1205.22,729,Yes,9500,2246.09,4096,44429,44469,0
CI839435,5515.76,1219.19,47,F,10L-20L,Tier 2,1423.23,450,3.01,1200,2,982.99,638,No,4436,2379.23,1556,44237,44484,0
CI432857,3472.82,1416.91,29,F,5L-10L,Tier 1,3159.65,450,1,1050,8,744.16,728,No,3525,4115.65,1502,43239,44485,0
CI332967,1405.656,229.27,20,M,5L-10L,Tier 1,2879.78,853,1,1208,2,1441.38,478,Yes,12802,4377.78,3719,43753,44443,1
CI246462,3316.9,1338.95,63,M,<5L,Tier 1,1542.85,950,1,1300,3,1097.88,711,No,5104,2998.85,1330,44356,44442,0
CI448867,4919.16,1426.72,67,F,5L-10L,Tier 1,2028.05,950,3.01,1450,7,795.63,599,No,10228,3484.05,4045,43523,44510,0
CI938637,1457.76,272.92,44,F,<5L,Tier 1,2557.3,950,3,2950,2,1546.22,729,No,2571,4013.3,2490,42916,44438,0
CI387831,2411.1,886.05,20,M,>20L,Tier 2,1950.04,750,1,1450,2,1540.29,386,Yes,5935,3206.04,2898,42819,44437,0
CI222359,1313.97,224.99,19,M,<5L,Tier 1,1416.2,2350,4.01,1150,10,705.09,902,No,9290,4272.2,2943,44386,44500,0
CI981206,2139.17,1500.17,49,F,5L-10L,Tier 1,909.07,950,1.01,1100,10,1097.51,464,Yes,5337,2365.07,2476,42882,44471,0
CI365182,1818.24,294.81,31,M,5L-10L,Tier 1,2333.67,300,3.01,4600,10,1492.16,998,No,5603,3139.67,2670,43854,44490,0
CI571247,2993.94,1177.47,52,F,<5L,Tier 3,1727.49,550,3,4550,7,1433.88,984,No,10455,2783.49,255,43671,44463,0
CI210455,3414.64,1387.82,59,M,<5L,Tier 1,1863.84,950,2.01,1400,10,1634.39,425,No,12043,3319.84,939,43544,44501,0
CI172428,1625.61,328.87,27,M,>20L,Tier 2,2828.79,850,4,1250,10,853.87,636,No,10048,4184.79,3887,43676,44449,0
CI294263,2079.8,720.4,32,M,10L-20L,Tier 2,1219.45,500,1,1250,8,1120.85,1004,Yes,1601,2225.45,621,42870,44477,0
CI363408,2503.41,621.47,69,U,5L-10L,Tier 2,2321.9,550,2,1150,8,1703.78,987,No,7466,3377.9,590,43739,44481,0
CI160445,3650.64,955.05,7,M,10L-20L,Tier 1,2199.12,817,1.01,1446,2,1890.32,410,No,12414,3563.12,1134,44110,44496,1
CI351175,2339.6,850.3,21,M,5L-10L,Tier 1,2504.68,700,4.01,1150,1,1386.01,662,Yes,5197,3710.68,699,43099,44476,0
CI160429,6337.68,1424.67,30,F,5L-10L,Tier 2,2944.44,250,4,1100,3,1624.6,848,No,7451,3700.44,4469,43998,44501,0
CI265366,1506.19,867.19,31,M,5L-10L,Tier 1,854.8,650,3,1300,3,1249.03,854,No,3406,2010.8,1118,44475,44485,0
CI455773,6123.08,1371.02,44,M,>20L,Tier 2,338.15,800,1.01,1400,3,709.11,404,No,11925,1644.15,3343,44118,44451,0
CI486240,3443,701,67,M,10L-20L,Tier 2,2305.82,350,4,1350,10,1662.48,940,No,1160,3161.82,303,44078,44509,0
CI619763,3817.26,1059.42,48,U,10L-20L,Tier 2,1221.76,400,3.01,3050,3,1325.53,721,Yes,2141,2127.76,2192,43573,44447,0
CI183549,2245.52,401.63,44,F,<5L,Tier 2,1363.61,950,2,3700,6,1730.35,616,No,9013,2819.61,3928,42976,44469,0
CI246287,2676.36,679.12,56,F,<5L,Tier 1,2887.95,1000,4,1000,6,823.79,672,Yes,10872,4393.95,3332,44336,44489,0
CI458181,1069,107.5,20,U,<5L,Tier 3,2999.24,4450,2,1400,10,1110.15,526,Yes,10885,7955.24,1893,42859,44504,0
CI172790,4244.85,1201.95,21,F,10L-20L,Tier 2,1282.76,3900,4.01,1000,10,1613.33,558,No,8010,5688.76,785,44046,44464,0
CI340063,6306.44,1416.86,64,M,5L-10L,Tier 1,211.84,550,4.01,1000,10,1427.92,978,No,5403,1267.84,735,43974,44505,0
CI700249,3354,678.75,40,M,>20L,Tier 1,2249.12,900,3.01,1200,6,657.67,588,Yes,5316,3655.12,1309,44400,44454,0
CI202555,2408.55,589.85,39,M,<5L,Tier 1,1488.39,300,1.01,150,10,1043.82,540,Yes,4641,2294.39,3278,43036,44428,0
CI580170,930.1,291.1,34,U,5L-10L,Tier 1,764.9,350,3,4200,9,1600.07,716,No,5004,1620.9,3469,42996,44429,0
CI139817,3558.72,1459.86,33,M,10L-20L,Tier 2,2993.3,550,1,1100,5,1128.76,642,Yes,4129,4049.3,1497,42794,44506,0
CI519757,5426,1196.75,43,M,5L-10L,Tier 1,246.72,3300,3,1100,1,1497.44,967,No,1836,4052.72,4160,43351,44467,0
CI306594,1148.88,169.96,59,M,10L-20L,Tier 2,512.88,300,1,1250,3,926.21,786,No,8529,1318.88,2489,43658,44428,0
CI436335,1194.06,963.8,51,U,5L-10L,Tier 1,1954.79,982,1,1306,6,1212.86,541,No,1059,3530.79,3009,43020,44442,1
CI254004,2995.64,1178.32,49,F,<5L,Tier 2,3339.92,3150,1.01,1000,3,1016.45,838,Yes,6172,6995.92,875,42723,44433,0
CI809850,1464.512,251.29,19,F,<5L,Tier 2,1534.78,497,1,1293,6,1589.28,536,No,5771,2621.78,948,44321,44479,1
CI578979,3193.58,1277.29,47,M,5L-10L,Tier 1,3266.86,850,2,1050,3,1102.57,647,Yes,11187,4622.86,2454,44303,44507,0
CI645889,2546.11,1367.15,27,F,<5L,Tier 2,2143.56,613,2,1289,8,1644.25,503,No,2086,3392.56,2632,43090,44473,1
CI717319,905.016,534.88,27,F,<5L,Tier 1,901.98,339,1.01,3631,10,872.28,684,Yes,8133,1776.98,2247,43713,44423,1
CI610903,2406.58,883.79,37,M,<5L,Tier 1,2067.88,300,2,1150,3,1505.16,761,No,7787,2873.88,2439,43759,44502,0
CI631500,4253.22,1204.74,25,M,<5L,Tier 1,1327.46,850,1,1150,7,1645.11,808,No,8787,2683.46,2101,43099,44428,0
CI513109,2038.39,1399.39,45,F,5L-10L,Tier 1,2433.79,650,2,1400,6,1752.01,678,No,9416,3589.79,897,43042,44491,0
CI192905,3312.24,891.08,57,M,10L-20L,Tier 2,285.63,900,1,1200,8,1289.35,924,Yes,12846,1691.63,1854,43793,44421,0
CI118695,1056.61,417.61,52,M,>20L,Tier 2,1435.63,300,4.01,1250,9,927.79,873,No,2992,2241.63,390,43824,44491,0
CI378654,6243.48,1401.12,44,F,10L-20L,Tier 3,2362,450,4.01,1200,8,1316.69,669,Yes,3755,3318,666,43854,44486,0
CI533906,3578.22,1469.61,37,M,10L-20L,Tier 2,301.51,350,3,3600,3,1354.78,448,No,10172,1157.51,2077,44111,44460,0
CI241542,1355.07,716.07,66,M,<5L,Tier 1,1519.85,850,2.01,1150,6,695.98,775,No,7724,2875.85,2687,43293,44478,0
CI915811,3721.8,770.7,31,M,>20L,Tier 1,2689.75,500,2.01,1200,3,1205.36,749,No,5812,3695.75,1630,42900,44467,0
CI377462,2369.12,432.53,54,F,>20L,Tier 1,1152.75,600,4.01,1400,4,1449.84,503,Yes,11307,2258.75,2975,44061,44437,0
CI759248,1027.86,129.62,48,M,<5L,Tier 1,1469,950,2.01,1400,7,1435.84,759,No,12059,2925,1284,43707,44450,0
CI723845,1656.15,339.05,66,M,<5L,Tier 1,1443.41,300,4,1250,5,1757.65,547,No,2522,2249.41,2820,43704,44488,0
CI379416,4613.12,993.53,67,M,5L-10L,Tier 1,1535,450,1,1150,10,1209.52,936,Yes,931,2491,2856,42945,44422,0
CI621034,2759.673,986.13,61,M,<5L,Tier 1,2679.57,896,2.01,1192,7,1688.51,909,No,6216,4184.57,3597,42818,44458,1
CI417909,1647.15,336.05,57,F,<5L,Tier 2,2085.88,1950,1.01,1300,4,1125.53,683,No,6471,4541.88,1404,43512,44499,0
CI318933,1375.41,736.41,54,F,<5L,Tier 1,502.98,900,4.01,1300,9,1431.69,785,No,5121,1908.98,4095,43233,44510,0
CI484720,5055.28,1104.07,57,F,<5L,Tier 1,3004.48,250,2,1400,5,1472.77,774,No,5208,3760.48,3168,43638,44431,0
CI525333,1383.38,744.38,43,F,<5L,Tier 1,590.69,750,1,1250,6,1306.94,649,No,4556,1846.69,732,42995,44479,0
CI997587,1403.64,191.16,36,F,<5L,Tier 1,1532.63,400,3,1400,3,1094.64,957,No,4071,2438.63,3864,44345,44506,0
CI184534,1137.26,249.13,28,M,>20L,Tier 2,942.27,850,3,1050,10,904.1,492,No,3713,2298.27,3353,43486,44425,0
CI226075,3689.37,1016.79,21,M,5L-10L,Tier 3,1511.28,400,1,1000,2,1018.81,974,No,8558,2417.28,3219,43187,44440,0
CI782972,2684.22,1022.61,27,U,<5L,Tier 2,2725.61,450,4.01,1250,2,1489.63,544,No,1126,3681.61,1450,43364,44464,0
CI707796,1231.36,296.18,68,M,<5L,Tier 2,2178.67,3850,3.01,1050,8,1264.03,974,No,4718,6534.67,4342,42939,44454,0
CI906970,2651.82,1006.41,32,F,<5L,Tier 1,1437.82,550,2,1150,10,1264.05,555,No,1202,2493.82,2491,44467,44501,0
CI848890,1825.558,790.47,63,F,<5L,Tier 1,1135.15,1635,4.01,1504,5,1133.56,542,No,10878,3350.15,207,43887,44504,1
CI770227,906.24,133.62,26,M,<5L,Tier 2,846.59,350,2.01,1200,3,1371.36,520,No,10651,1702.59,1957,43429,44479,0
CI923663,4654.8,1003.95,21,M,<5L,Tier 1,606.32,500,3.01,1100,1,1421,954,No,1280,1612.32,2876,43186,44502,0
CI893080,3175.2,845.4,46,F,5L-10L,Tier 2,1953.14,2650,2,3750,9,1716.96,838,No,8384,5109.14,3588,44029,44430,0
CI165390,4947.2,1077.05,32,F,<5L,Tier 2,2664.77,600,4,1450,8,1450.49,658,No,12406,3770.77,1193,44104,44498,0
CI306220,2971.65,777.55,30,F,5L-10L,Tier 1,2226.84,750,4.01,1450,10,1038.75,573,Yes,2308,3482.84,4145,43040,44476,0
CI441671,2215.7,788.35,63,M,<5L,Tier 2,2393.28,350,2.01,1300,7,1789.41,398,No,878,3249.28,4286,43245,44427,0
CI510272,957.96,318.96,48,F,5L-10L,Tier 2,2028.44,250,2,500,5,1415.68,940,No,11218,2784.44,2427,43901,44495,0
CI678833,1033.76,260.9,42,M,<5L,Tier 1,3240.03,2528,1.01,1532,3,934.46,716,No,1816,6387.03,3963,43892,44448,1
CI290163,1043.26,404.26,45,M,<5L,Tier 1,847.4,300,1.01,1450,7,1645.2,607,Yes,11811,1653.4,2448,43405,44428,0
CI514506,1501.18,431.09,19,M,<5L,Tier 1,1271.49,650,3.01,1150,2,1551.51,453,No,8708,2427.49,528,43601,44475,0
CI155260,1067.04,214.02,51,M,10L-20L,Tier 1,2870.39,300,2,1300,2,1374.57,731,No,7372,3676.39,1825,43547,44494,0
CI686237,2106.15,489.05,37,M,5L-10L,Tier 1,2193.85,950,2,1350,7,1480.19,972,No,6927,3649.85,2181,43051,44453,0
CI476237,3598.98,986.66,66,U,<5L,Tier 1,1306.16,950,1,1200,5,633.63,545,No,1085,2762.16,1557,43766,44475,0
CI824608,1028.06,389.06,46,M,5L-10L,Tier 2,2730.47,550,3.01,300,10,1078.72,671,Yes,7294,3786.47,747,43755,44477,0
CI612055,1052.36,413.36,38,M,5L-10L,Tier 1,907.85,750,3.01,1200,9,1564.94,578,No,2983,2163.85,4392,44081,44427,0
CI405565,4958.97,1439.99,21,M,10L-20L,Tier 2,1409.47,350,2.01,3150,1,1367.54,791,Yes,12784,2265.47,3510,43271,44431,0
CI784668,3609.96,1485.48,47,F,<5L,Tier 1,135.26,400,3,1250,5,1042.55,950,No,4137,1041.26,2500,42736,44464,0
CI632067,4828.86,1396.62,42,M,<5L,Tier 1,2300.24,450,1,1300,1,750.56,992,Yes,4412,3256.24,4360,44429,44469,0
CI623582,2848.3,1104.65,45,M,>20L,Tier 2,187.8,450,4.01,1150,8,1784.74,899,Yes,6767,1143.8,590,43627,44457,0
CI849749,1518.12,293.04,63,F,<5L,Tier 1,2952.48,400,1,1300,3,1225.35,843,Yes,5006,3858.48,4356,43616,44496,0
CI692101,4568.7,1309.9,25,F,<5L,Tier 1,2094.37,300,4,1050,2,1028.42,936,No,1516,2900.37,3141,43945,44462,0
CI208810,3194.457,1146.17,47,F,5L-10L,Tier 3,1420.63,693,3.01,2583,6,1672.67,897,No,4194,2651.63,3802,43627,44448,1
CI282149,5085.99,1482.33,44,M,10L-20L,Tier 1,911.17,500,1,1250,2,904.47,472,Yes,1835,1917.17,2334,44391,44437,0
CI103355,3616.96,1488.98,47,F,5L-10L,Tier 1,2840.56,650,3.01,1100,3,1677.99,724,No,6156,3996.56,2141,44077,44434,0
CI462367,3018.6,594.9,56,M,<5L,Tier 1,2657.61,400,3,1250,5,967.71,656,Yes,3159,3563.61,571,44122,44508,0
CI618425,1948.01,1309.01,38,M,10L-20L,Tier 1,1834.49,750,3,1100,5,1680,388,Yes,2672,3090.49,883,43670,44438,0
CI605903,2386.84,436.96,39,U,>20L,Tier 2,190.18,900,4.01,1400,10,945.23,945,No,5288,1596.18,2512,43914,44428,0
CI525151,3552.45,971.15,66,F,<5L,Tier 2,2739.7,700,1,1100,10,1344.74,884,No,11886,3945.7,2150,44178,44480,0
CI958501,1046.12,407.12,58,U,10L-20L,Tier 1,1903.9,550,4.01,1400,9,1656.62,603,Yes,9533,2959.9,4155,42890,44456,0
CI426815,3253.26,1307.13,64,M,5L-10L,Tier 2,2969.13,700,1,4350,7,652.05,595,No,9314,4175.13,3889,44046,44446,0
CI857455,1702.95,354.65,32,M,<5L,Tier 1,137.31,850,1.01,1050,4,1134.27,602,No,6238,1493.31,2844,44200,44449,0
CI871006,990.35,351.35,34,F,10L-20L,Tier 1,792.39,550,2,4000,9,1401.4,866,Yes,3287,1848.39,2817,43209,44479,0
CI343195,6209.76,1392.69,50,M,5L-10L,Tier 3,3326.36,600,4.01,1000,3,1335.37,935,No,4451,4432.36,2369,44507,44517,0
CI147611,1358.126,1106.18,30,M,10L-20L,Tier 2,2838.64,347,3,1541,2,1629.04,884,No,1885,3748.64,377,43879,44509,1
CI724553,2992.26,1176.63,65,M,10L-20L,Tier 1,1940.3,800,4,1000,5,734.89,559,No,4378,3246.3,311,43177,44431,0
CI281596,536.025,11.75,11,U,10L-20L,Tier 2,1626.9,322,1.01,1516,5,1353.03,513,Yes,4622,2564.9,2080,42917,44479,1
CI254655,3016.35,792.45,23,F,>20L,Tier 2,833.91,450,1,1400,10,1372.25,896,Yes,2743,1789.91,940,44098,44483,0
CI100938,1914.6,425.2,37,M,<5L,Tier 2,2188.64,900,2.01,1350,6,1736.97,674,No,12011,3594.64,2757,42778,44508,0
CI415167,6587.28,1487.07,19,M,10L-20L,Tier 2,2897.1,750,1,1450,6,1510.18,586,No,11754,4153.1,1407,43151,44464,0
CI498162,2928.54,1144.77,18,M,<5L,Tier 1,1625.52,700,1,1200,10,1010.09,506,No,6168,2831.52,2075,43485,44482,0
CI780179,1882.52,621.76,32,F,10L-20L,Tier 2,1003.78,4300,2,1300,7,1676.43,657,No,2068,5809.78,2075,43753,44448,0
CI797122,1665.24,256.56,28,M,10L-20L,Tier 1,3325.52,500,2.01,1250,2,1325.05,563,No,2879,4331.52,2230,43925,44465,0
CI962499,2476.719,809.39,15,F,<5L,Tier 2,78.44,847,4.01,1425,6,825.62,792,No,12786,1491.44,1842,43229,44466,1
CI220611,4590.27,1317.09,19,M,>20L,Tier 1,464.46,450,1,1350,8,1460.64,474,No,8878,1420.46,2458,42914,44481,0
CI960589,1264.41,409.65,42,F,<5L,Tier 3,1275.98,788,4.01,1024,9,1094.86,784,No,12914,2654.98,4334,42938,44443,1
CI599522,2623.677,916.37,50,F,<5L,Tier 2,635.96,345,1.01,4453,6,1808.73,623,No,6340,1580.96,2852,44341,44490,1
CI329053,3294.15,885.05,68,F,<5L,Tier 1,2376.2,4800,3.01,1100,9,947.33,646,Yes,1927,7682.2,1352,43382,44457,0
CI136570,5620.52,1245.38,46,M,>20L,Tier 1,2727.79,450,3,1350,1,1474.37,914,Yes,4582,3683.79,2296,42705,44504,0
CI357886,887.23,248.23,39,M,10L-20L,Tier 1,1308.47,3600,1.01,1150,7,1446.15,425,No,7394,5414.47,1918,44497,44507,0
CI783076,4933.68,1431.56,30,M,5L-10L,Tier 1,2359.17,350,2.01,1400,2,1050.08,634,No,6637,3215.17,954,43825,44435,0
CI808524,4579.88,985.22,19,F,<5L,Tier 1,2134.63,650,1.01,1350,1,1107.87,1003,Yes,3735,3290.63,2948,44000,44504,0
CI626699,2633.32,498.58,52,M,10L-20L,Tier 1,2451.11,1650,1.01,1150,5,1500.76,626,No,9234,4607.11,1754,42710,44485,0
CI197596,952.68,156.84,64,F,10L-20L,Tier 1,2256.11,600,3.01,800,4,675.63,634,No,2908,3362.11,1510,43038,44458,0
CI767161,3444,701.25,30,F,>20L,Tier 2,1953.97,350,3.01,1450,2,926.94,437,No,11890,2809.97,2874,44041,44426,0
CI845760,3501.078,1301.18,25,M,5L-10L,Tier 2,1340.37,414,4.01,339,3,1070.84,537,No,12456,2358.37,1138,44493,44503,1
CI655601,2993.46,784.82,36,M,10L-20L,Tier 2,1554.9,550,1.01,1000,6,1100.35,627,Yes,11585,2610.9,2633,43605,44454,0
CI290541,3958.36,829.84,21,F,<5L,Tier 1,2041.92,350,3.01,1050,9,994.81,573,Yes,7083,2897.92,2964,43371,44438,0
CI103611,1216.45,577.45,64,F,5L-10L,Tier 1,2230.11,350,2.01,1450,5,1713.26,675,No,12414,3086.11,2510,43770,44475,0
CI206142,2705.49,688.83,24,F,<5L,Tier 1,1638.06,800,4,1200,1,810.33,603,Yes,11108,2944.06,1743,44084,44439,0
CI305177,5803.76,1291.19,31,F,>20L,Tier 1,286.93,450,3.01,1000,8,1128.29,788,No,12226,1242.93,2543,43079,44502,0
CI342828,1188.48,183.16,26,M,<5L,Tier 1,298.56,250,3,1400,6,815.18,395,Yes,6031,1054.56,4042,43197,44423,0
CI686890,1300.089,240.09,37,F,<5L,Tier 1,2589.98,495,1.01,1161,9,1076.59,784,No,9910,3678.98,700,42723,44461,1
CI571756,4842.36,1401.12,50,M,<5L,Tier 1,1905.04,800,1,1250,5,1566.08,807,No,11933,3211.04,1497,42922,44487,0
CI634185,2610.24,492.81,33,F,10L-20L,Tier 1,3011.86,950,3,1050,8,1382.89,429,No,6142,4467.86,1621,43420,44425,0
CI257919,1814.86,1175.86,41,M,>20L,Tier 1,646.99,2200,1.01,4400,6,1663.12,528,No,7443,3352.99,359,44136,44421,0
CI751972,2543.54,952.27,58,M,<5L,Tier 1,375.02,650,2.01,1950,1,974.37,874,No,12583,1531.02,2349,43700,44476,0
CI999608,2406.02,883.51,19,U,<5L,Tier 1,2983.87,700,1,1300,2,1478.88,896,No,5245,4189.87,291,42812,44435,0
CI370980,1920.89,1281.89,25,F,<5L,Tier 1,2601.32,550,3,350,3,1293.95,859,Yes,6244,3657.32,274,43006,44422,0
CI498020,1547.28,302.76,56,U,5L-10L,Tier 2,2545.42,700,4.01,2050,7,1545.96,832,Yes,12043,3751.42,2328,43408,44498,0
CI735634,4693.35,1351.45,41,U,10L-20L,Tier 2,3304,250,2,1250,7,1718.94,956,No,8600,4060,356,42756,44508,0
CI856299,1005.17,366.17,18,M,5L-10L,Tier 1,1792.65,850,3.01,3900,7,1738.32,863,No,10964,3148.65,1387,43397,44479,0
CI253844,1821.48,295.62,53,M,5L-10L,Tier 1,2816.79,600,1,2000,10,732.02,635,No,11481,3922.79,3799,43294,44506,0
CI694981,898.22,259.22,44,M,<5L,Tier 2,1888.88,1350,2,1200,10,982.62,984,Yes,9503,3744.88,3656,43477,44453,0
CI952987,3144.64,1252.82,30,F,<5L,Tier 1,384.14,600,2,1300,6,1179.53,435,No,9445,1490.14,1369,44216,44496,0
CI392006,4642.77,1334.59,47,F,5L-10L,Tier 3,913.86,600,2,4450,10,832.73,773,No,10984,2019.86,4294,43167,44469,0
CI916592,1344.15,705.15,40,M,<5L,Tier 1,766.09,650,1,850,4,816.65,573,Yes,11481,1922.09,3432,43522,44486,0
CI830016,1339.96,175.24,45,F,<5L,Tier 2,1496.55,550,4.01,1400,8,1750.34,927,No,6363,2552.55,2179,43095,44489,0
CI114537,4914.66,1425.22,26,M,5L-10L,Tier 1,2047.25,500,3.01,1400,10,1287.33,485,No,6383,3053.25,4442,44133,44455,0
CI610603,1419.68,780.68,54,F,10L-20L,Tier 1,1753.59,850,3,1150,10,1035.88,974,No,5993,3109.59,649,42749,44442,0
CI833267,1709.56,535.28,44,F,<5L,Tier 1,2194.01,600,3,1200,4,1468.25,1005,No,9853,3300.01,1783,43977,44430,0
CI573590,6263.76,1406.19,56,F,<5L,Tier 1,187.89,600,2.01,1300,6,1060.93,865,No,4425,1293.89,3114,42819,44468,0
CI794979,1229.76,590.76,36,M,<5L,Tier 2,1947.75,3200,3.01,1350,2,671.13,823,No,9484,5653.75,918,42896,44507,0
CI312913,3885.9,1082.3,41,M,<5L,Tier 1,2727.37,350,1.01,1000,8,1632,1019,No,3754,3583.37,2538,42964,44496,0
CI721572,1237.38,598.38,56,F,>20L,Tier 1,331.32,600,2,1050,6,691.75,917,No,1435,1437.32,4003,43200,44485,0
CI574085,972.06,333.06,63,M,<5L,Tier 1,2292.64,900,2,1450,3,1245.97,549,No,1380,3698.64,3684,43695,44449,0
CI561188,2741.28,525.57,19,U,<5L,Tier 2,318.22,2300,3,1450,10,1415.92,798,Yes,2448,3124.22,3400,43301,44447,0
CI683619,759.962,83.33,35,M,<5L,Tier 2,1411.09,343,2,1490,3,1234.51,753,No,6224,2307.09,2754,44241,44446,1
CI781857,1460.46,410.73,51,U,<5L,Tier 1,1725.96,2550,3,1400,2,1605.78,639,Yes,1569,4781.96,337,42962,44436,0
CI414798,1986.16,1347.16,36,M,<5L,Tier 1,1535.4,250,2,1100,4,1168.61,574,No,4135,2291.4,3799,42974,44436,0
CI835863,3970.71,1110.57,54,M,>20L,Tier 2,2940.1,750,2.01,1350,7,1395.74,982,No,8365,4196.1,3583,43208,44450,0
CI442622,1088.01,149.67,57,F,<5L,Tier 1,2670.64,550,1,1200,4,866.89,407,No,5430,3726.64,4292,43018,44463,0
CI356301,1889.44,1250.44,42,U,10L-20L,Tier 2,707.64,900,3.01,1450,4,1752.02,854,No,8585,2113.64,613,44003,44424,0
CI276266,810.85,171.85,56,U,<5L,Tier 1,1590.5,550,3,1400,10,710.5,577,No,7496,2646.5,4295,44165,44438,0
CI468758,869.603,405.29,19,M,<5L,Tier 2,1883.16,961,4.01,1103,1,1176.89,636,No,7117,3463.16,4434,42940,44469,1
CI682276,4287.45,1216.15,55,F,<5L,Tier 1,404.38,4000,2.01,4400,4,689.05,539,No,6385,4910.38,1041,44472,44482,0
CI627529,1693.2,527.1,31,F,>20L,Tier 1,2821.26,550,1,1350,9,1644.57,829,No,12292,3877.26,3784,43150,44510,0
